0,-0.381852089634834,1.41616145891779,1.45509130907088,2.41581131262787,0.920120034706265,-0.29691403351165896,1.2622585212609099,-0.42189098474041903,-1.7464070501856699,0.8214666905788979,0.19556283295037302,0.296852972273175,1.1341213424486498,0.0555428660560479,0.631625801204236,-0.702387292734188,0.10212899751772199,-0.9464134761263341,-0.248854782533005,0.101067202112836,0.131627992440466,0.598323169371865,-0.19350038282336102,0.44420022390547603,-0.25255381346886197,0.0954642574903688,-0.15208815776818,-0.0753605912923591,-0.19730315098162512,-0.36342062289265614
1,-0.7154137464302031,0.608590312773943,1.15550089022062,-0.267565092666965,-0.563747540811752,-0.618897959603515,0.698307698659261,0.0698369023541396,-0.13334103052700802,-1.0253353925611302,1.50062918076179,-0.41789802665337605,-1.5902951514862902,-1.0749990413737098,0.28823429765952197,1.37776850908719,0.22388685433899,1.3110726751422601,-0.896071786353489,-0.186977992930248,0.130748607589043,0.239389294462508,-0.0902274074581911,0.41157239051729905,-0.21612596587299499,0.353896329216255,-0.0623612631790606,0.00843300173166346,1.4951442744358276,-0.08855837122146641
0,1.9484653689686102,-0.27516774692349893,-1.80546758509307,0.285121260894042,0.387730956609879,-0.5905377352638671,0.3508624995600711,-0.169488458878354,0.21452124844516102,0.261869109007681,0.7396591022735709,0.618748800461293,-0.950974653076685,0.7644555569796642,-0.9680147847435451,-0.36938886719750896,-0.23488094418846397,-0.310215988684431,0.407319071114382,-0.15119205045301998,0.039801664697516,0.11094705736471001,0.0757876926817881,0.7466556238447499,0.104761877051948,0.5077891488221189,-0.116724892760767,-0.0731109658081216,0.46097952909942014,0.32063346608865234
1,-4.79366743133161,3.41891065333381,-5.07444453285381,4.03598694267746,-3.5278745990606497,-1.9232415021995901,-5.06598083804842,1.9968847599404198,-3.09737916358313,-6.44720227383046,3.77557843937585,-7.49878345527601,0.23130692205426198,-8.65826843157538,1.3433076566885802,-6.17333085967808,-10.708018254453501,-3.50489419159365,1.88404425730219,0.342122343012083,1.16861781897539,0.289530903898366,-0.371888203724815,0.144761276597316,0.0847348250689305,-0.19743147093529,0.328671522253493,0.835394921353057,1.0878222594843847,-0.10386635181334367
0,1.86370309843765,0.33842869643157897,0.33912287402107,3.88261033577003,-0.280890890710049,0.24431824517648898,-0.459142717010633,0.0526827449835544,-0.40271277872003397,1.34381647331616,-1.2252149426531298,0.32098005715704897,1.03661218510028,-0.459794360086549,-0.6902984394554351,1.14661315521025,-0.9659877441550849,-0.0848499038791919,-1.75238165277988,-0.221015968548397,0.184671892727802,0.6973859234473629,0.17714634523431302,0.049079486868958,-0.20593326306514398,0.0226882331155151,0.0227684059575039,-0.0286516864262695,-0.22273457695801022,0.42784807152339666
1,-0.8482902165651139,2.71988211593934,-6.19907019688041,3.0444371862191897,-3.3019095533971203,-1.9921168359039598,-3.7349017657824,1.5200789731023299,-2.54878817321614,-4.5335154033258,2.2880217465420802,-5.26720466981905,0.394799950425324,-4.28799577702192,1.31527946674202,-6.469186890699481,-8.713920051492059,-3.7050697432532003,3.53100289778427,0.319576271337295,1.12522925908799,0.805257864895713,0.199119186483276,0.0352062006310435,0.0121587630161963,0.601657823317562,0.137467682324392,-0.171396981067706,1.469153916020401,0.8952525288126035
1,-2.42353450165791,1.6590925540801498,-3.07142054904521,2.58803264715889,1.1357911698591598,-1.8923879700887098,-2.58841817664644,-2.2265924105921404,-1.67017275749754,-3.50892466189359,1.4393220657009598,-1.9599274961862299,0.7674845524599542,-4.978118014385151,1.05856598037874,-0.99747745136418,-0.817261404200648,0.307797600356998,0.0284845308917937,0.35389820280921,-0.9341268248702859,0.9220379180882621,-0.18025503094477602,-0.281719118183751,0.299285024105003,-0.263801330349534,0.150155943031014,0.292112166465648,-0.17760078250541467,0.778404351554882
1,-4.3206092148128095,3.1999387065446503,-5.799736053893451,6.50233023566696,0.37847925280786404,-1.94824637096657,-2.16785950480668,-0.728206711605414,-1.9772383174567398,-3.47341070390428,4.5691937521213495,-9.321152631360839,-1.5925176511538601,-14.266836279802801,0.46777660245878705,-4.06620855488173,-6.6269681770824596,-1.4371584193803701,-0.215409738450978,-0.26368606802197303,0.47666042483552,0.43427832828448204,-0.13693991841301,-0.620071695417129,0.642530576414265,0.28071734804164,-2.6491067489900297,0.533640939848599,-0.2934395304967512,0.7911747083494872
1,-2.3269223698887003,-3.3484387303378798,-3.5134079608906097,3.1750597102812796,-2.81513703435586,-0.20336278804912303,-0.892144430418318,0.333225702638422,-0.8020052289805,-4.35068531246963,3.0642458412821094,-2.71873063246571,0.0687877027069899,-5.58687312563725,-0.9660764776959542,-2.5020494165757596,-4.46049463214891,-0.870525745045081,0.5956291039956441,3.20917094389277,1.22664839880046,-0.695902072928095,-1.47849021051453,-0.0615525997443275,0.23615501215661802,0.531910616094765,0.302324354380578,0.536375347733134,19.10934115838748,-0.3017070219339983
0,-0.47909991592336404,-0.0775342410947303,0.404027764443411,-0.666042654705288,1.26409574149869,-0.829801702404396,1.12311110014386,-0.48762050833928705,0.18174991334679802,0.334604214723997,0.6218472347795,0.35860570512687395,-0.3882773614784621,-0.10712461485453001,-0.928168352745616,0.0640800085468838,-0.9874359521974051,-0.144909075462673,0.39556457826014707,0.0010015131478589802,-0.36421808715375903,-0.442433282256731,0.517969569950615,-0.36366859605378005,-0.40908031951234103,0.0965654318516917,-0.139402820416891,-0.423748649864228,-0.1817927757982254,0.8474253691890177
